FileName,Sentences,Label,text
Ses01F_impro06_F026,"Some, I guess. She memorized this one, John Dunn, it's called, Death Be Not Proud. and-",sad,SOME I GUESS SHE MEMORIZED THIS . ONE JOHN DUNN . IT'S CALLED DEATH BE NOT PROUD AND .
Ses01F_impro06_F027,"There's another one, I can't remember.",neu,THERE'S ANOTHER ONE I CAN'T REMEMBER .
Ses01F_impro06_F028,"I remember, too, when we were-- she died at U.C.L.A. She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back. And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room. All she needs is a God damn audience. You know?",sad,I  REMEMBER TOO WHEN WE WERE . SHE DIED AT U C L A . SHE  HAD . BRAIN SURGERY AND . THERE WAS  NOT MUCH . HOPE . TO BEGIN  WITH . BUT . I GAVE BLOOD  FOR HER SURGERY  HER MOM AND I  BEFORE SO . WE DROPPED HER OFF IN THE WAITING ROOM AND THEN WE WERE GIVING BLOOD AND CAME BACK AND SHE  IN HER WHEELCHAIR LIKE CAN HARDLY DO ANYTHING . RECITING HER POETRY FOR THESE PEOPLE LIKE IN THE WAITING ROOM  ALL SHE NEEDS IS A GOD DAMN AUDIENCE  YOU KNOW .
Ses01F_impro06_M000,"I'm sorry, Joy.",sad,I'M SORRY JOY .
Ses01F_impro06_M001,Is there anything I can get you? Do you want me to take care of anything for you or...?,neu,IS THERE ANYTHING I CAN GET YOU DO YOU WANT ME . TO . TAKE CARE OF ANYTHING FOR YOU OR .
Ses01F_impro06_M002,...pick up anything?,neu,PICK UP ANYTHING .
Ses01F_impro06_M003,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,sad,YOU KNOW YOU ARE WELCOME TO STAY AT MY HOUSE IF YOU WANT TO  JUST . CHECK OUT  FOR A . COUPLE DAYS AND HANG OUT .
Ses01F_impro06_M004,Hmm.,neu,HMM .
Ses01F_impro06_M005,Oh. She was there?,neu,OH SHE WAS THERE .
Ses01F_impro06_M006,Mmhmm.,neu,MMHMM .
Ses01F_impro06_M007,Yeah.,sad,YEAH .
Ses01F_impro06_M008,How long were you there for?,neu,HOW LONG WERE YOU THERE FOR .
Ses01F_impro06_M009,Mmhmm.,neu,MMHMM .
Ses01F_impro06_M010,Oh really?,neu,OH REALLY .
Ses01F_impro06_M011,You ran through the sprinklers in the cemetery?,neu,YOU RAN THROUGH THE SPRINKLERS IN THE CEMETERY .
Ses01F_impro06_M012,Is it a big cemetery?,neu,IS IT A BIG CEMETERY .
Ses01F_impro06_M013,"Oh, so they're like really old too, really old ones?",neu,OH SO THEY'RE LIKE REALLY OLD TOO REALLY  OLD ONES .
Ses01F_impro06_M014,Mmhmm.,neu,MMHMM .
Ses01F_impro06_M015,Mmhmm.,neu,MMHMM .
Ses01F_impro06_M016,So she wrote a lot of poetry?,neu,SO SHE WROTE A LOT OF POETRY .
Ses01F_impro07_F000,"Yes. There's a big envelope it says, you're in. I know.",exc,YES . THERE'S A  BIG ENVELOPE IT SAYS YOU'RE IN I . KNOW .
Ses01F_impro07_F002,"I'm really excited. Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah. Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",exc,I'M REALLY EXCITED YEAH I DON'T KNOW HOW I'M GOING TO PAY FOR ANYTHING  BUT I ALSO YEAH . LOANS TOO  YEAH I APPLIED THOUGH FOR A BUNCH OF  GRANTS AND SCHOLARSHIPS SO I'M  STILL WAITING TO . HEAR ON THAT .
Ses01F_impro07_F003,"Oh- I know, I know, I know, I know.",exc,OH I KNOW I KNOW I KNOW  I KNOW .
Ses01F_impro07_F004,"I don't know. I spend so much time commuting as it is, I'd rather.",exc,I DON'T KNOW I . SPEND SO MUCH TIME COMMUTING AS IT IS I'D RATHER .
Ses01F_impro07_F005,I know. We should throw a party.,exc,I KNOW WE SHOULD  THROW A PARTY .
Ses01F_impro07_F009,Yeah. I'm not sure.,exc,YEAH  I'M NOT SURE .
Ses01F_impro07_F010,Umm...P.h.D. [LAUGHTER],exc,UMM P H D  {LG} .
Ses01F_impro07_F012,So I get to mold young minds. Mrs.? That's my mother.,exc,SO I GET TO MOLD YOUNG MINDS MRS THAT'S . MY . MOTHER .
Ses01F_impro07_F013,"I would be like- Oh. Right, right, right.",exc,I . WOULD BE . LIKE OH RIGHT RIGHT . RIGHT .
Ses01F_impro07_F016,"I know. I made such a mess of it, the entire time. The last three things I've done, I've ruined everything, I think. Mm-hmm. Yeah.",exc,I KNOW I MADE SUCH A MESS OF IT THE ENTIRE TIME THE LAST THREE THINGS I'VE DONE I'VE RUINED EVERYTHING I  THINK . MM . HMM YEAH .
Ses01F_impro07_M000,Did you get the letter?,exc,DID YOU GET THE LETTER .
Ses01F_impro07_M001,Yeah. That is so awesome.,exc,YEAH THAT . IS  SO AWESOME .
Ses01F_impro07_M002,Oh my God. What are you going to do? [LAUGHTER],exc,OH MY GOD . WHAT ARE YOU GOING TO DO {LG} .
Ses01F_impro07_M003,"Oh-Yeah, I bet you're really excited. Oh. That's what loans are for? Right? Exactly.",exc,OH YEAH I BET YOU'RE REALLY EXCITED . OH . THAT'S  WHAT LOANS . ARE FOR RIGHT  EXACTLY .
Ses01F_impro07_M004,"Oh. Good, good. That's awesome. Are you going to stay around here? Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",exc,OH GOOD GOOD THAT'S AWESOME ARE YOU GOING TO STAY AROUND HERE . OR ARE YOU GOING TO LIKE  GET A DIFFERENT NEIGHBORHOOD YOU GOING TO MOVE TO A DIFFERENT NEIGHBORHOOD .
Ses01F_impro07_M005,This is so- I am so happy that you're going to stay. You're not going to...We should totally throw a party.,exc,THIS IS SO I AM SO HAPPY THAT YOU'RE GOING TO STAY YOU'RE NOT GOING TO . WE SHOULD TOTALLY THROW A PARTY .
Ses01F_impro07_M006,A rapper party ho. Yeah. Okay.,exc,A RAPPER PARTY  HO . YEAH . OKAY .
Ses01F_impro07_M007,"I am just- Yeah. I'm sticking around, I'm just doing my thing. I'm living here. I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",exc,I AM JUST YEAH I'M STICKING AROUND I'M JUST DOING MY THING I'M LIVING HERE . I'M SO GLAD YOU'RE GOING . TO STAY I'M SO GLAD YOU'RE GOING TO . BE HERE . YEAH . WOO .
Ses01F_impro07_M008,Yeah. Big time.,exc,YEAH . BIG TIME .
Ses01F_impro07_M009,Mmhmm. Mmhmm. Yay. So what major? What are you doing?,exc,MMHMM  MMHMM YAY . SO WHAT MAJOR WHAT ARE YOU DOING .
Ses01F_impro07_M012,Is this a Masters or a P.h.D.? Or can you...? Nice,neu,IS THIS A MASTERS OR A P H D  OR CAN . YOU NICE .
Ses01F_impro07_M013,"That's good. Don't you have to like teach a class, too, when you do that?",neu,THAT'S GOOD DON'T . YOU HAVE TO LIKE TEACH A CLASS TOO WHEN YOU DO . THAT .
Ses01F_impro07_M014,"Teacher. Mrs. Nash, I have a question.",exc,TEACHER  MRS NASH I HAVE A QUESTION .
Ses01F_impro07_M015,You have to get married. Well you are married to Chuck. You're Mrs. Nash. Not to be confused with Mrs. Dash which is the popular seasoning.,exc,YOU  HAVE TO GET MARRIED WELL YOU ARE MARRIED  TO CHUCK YOU'RE MRS NASH . NOT TO . BE CONFUSED WITH MRS DASH . WHICH IS THE POPULAR  SEASONING .
Ses01F_impro07_M017,Yay...School's fun.,exc,YAY SCHOOL'S FUN .
Ses01F_impro07_M018,"Of course, right. That's where the real money is, being a student.",neu,OF COURSE RIGHT  THAT'S  WHERE THE REAL MONEY IS BEING A STUDENT .
Ses01F_impro07_M019,That's how you get the big bucks. Are you messing with the chair? Don't ruin it.,hap,THAT'S HOW YOU GET THE BIG BUCKS . ARE YOU MESSING WITH THE CHAIR  DON'T RUIN IT .
Ses01F_script01_1_F005,"He's dreaming of him again, walking around.",neu,HE'S DREAMING OF HIM AGAIN  WALKING AROUND .
Ses01F_script01_1_F015,"Well I got an idea, but what's your story?",neu,WELL I GOT AN IDEA BUT  WHAT'S YOUR STORY .
Ses01F_script01_1_F034,Just give it some more thought.,neu,JUST GIVE IT SOME MORE  THOUGHT .
Ses01F_script01_1_F035,What the hell is this?,ang,WHAT THE HELL IS THIS .
Ses01F_script01_1_F037,You have a business here. What the hell is this?,ang,YOU HAVE A BUSINESS HERE WHAT THE HELL IS THIS .
Ses01F_script01_1_F038,Oh. Must you be inspired?,ang,OH MUST YOU BE INSPIRED .
Ses01F_script01_1_F041,"All right. But you don't want to think like that because what the hell are we working for, Chris? It's all for you. This whole shooting match is for you.",ang,ALL RIGHT BUT YOU DON'T WANT TO  THINK LIKE  THAT . BECAUSE WHAT THE HELL ARE WE WORKING FOR CHRIS IT'S ALL FOR YOU THIS WHOLE SHOOTING MATCH IS FOR YOU .
Ses01F_script01_1_F042,Just don't think like that.,ang,JUST DON'T  THINK LIKE THAT .
Ses01F_script01_1_M000,He saw it.,neu,HE SAW IT .
Ses01F_script01_1_M001,He was out here when it broke.,neu,HE WAS OUT HERE WHEN IT BROKE .
Ses01F_script01_1_M002,Four o clock this morning. I heard a crack and I woke up and looked out. He was standing right over there when it cracked.,neu,FOUR O CLOCK THIS MORNING  I HEARD A CRACK AND I WOKE UP AND  LOOKED OUT  HE  WAS STANDING RIGHT OVER THERE WHEN IT CRACKED .
Ses01F_script01_1_M003,I don't know.,neu,I DON'T KNOW .
Ses01F_script01_1_M004,I guess he is.,neu,I GUESS HE IS .
Ses01F_script01_1_M007,You know Larry is not coming back and I know it. Why do we allow him to go on thinking that we believe with him?,neu,YOU KNOW LARRY IS NOT COMING BACK  AND I KNOW  IT  WHY DO WE ALLOW HIM TO GO ON THINKING THAT WE BELIEVE WITH HIM .
Ses01F_script01_1_M010,We've got to say it to him.,neu,WE'VE GOT TO SAY IT TO HIM .
Ses01F_script01_1_M012,"Sit down, Mom. I want to talk to you.",neu,SIT DOWN MOM . I WANT TO TALK TO YOU .
Ses01F_script01_1_M014,You know.,neu,YOU KNOW .
Ses01F_script01_1_M015,I'm going to ask her to marry me.,neu,I'M GOING TO ASK HER TO MARRY ME .
Ses01F_script01_1_M016,You know it's not just my business.,neu,YOU KNOW IT'S NOT JUST MY BUSINESS .
Ses01F_script01_1_M017,"So all right then, I'll just go ahead with it?",neu,SO ALL RIGHT THEN I'LL JUST GO AHEAD WITH IT .
Ses01F_script01_1_M019,"You know sometimes you infuriate me. you know that? Isn't it your business if I tell father and he throws a fit about it? God, you have such a talent for ignoring things.",ang,YOU KNOW SOMETIMES YOU INFURIATE ME YOU KNOW THAT . ISN'T IT YOUR BUSINESS IF I TELL FATHER AND HE . THROWS A FIT ABOUT IT  GOD YOU HAVE SUCH A TALENT FOR IGNORING THINGS .
Ses01F_script01_1_M023,I wanted to get this settled first.,neu,I WANTED TO GET THIS SETTLED FIRST .
Ses01F_script01_1_M024,"Well if she does, then that's it. That's the end of it. From her letters, though, I think she's pretty much forgotten him.",neu,WELL IF SHE DOES THEN THAT'S IT . THAT'S THE END OF IT  FROM HER LETTERS THOUGH I THINK SHE'S  PRETTY MUCH FORGOTTEN HIM .
Ses01F_script01_1_M025,And then we'll thrash it out with father. Okay Mom? Don't avoid me.,neu,AND THEN WE'LL THRASH IT OUT WITH FATHER OKAY MOM DON'T AVOID ME .
Ses01F_script01_1_M034,"I'll get out. I'll get married and I'll move somewhere else, maybe New York.",neu,I'LL GET OUT . I'LL GET MARRIED . AND I'LL . MOVE SOMEWHERE ELSE . MAYBE NEW YORK .
Ses01F_script01_1_M039,"On this, I would.",neu,ON THIS I WOULD .
Ses01F_script01_1_M040,Then help me stay here.,neu,THEN HELP ME STAY HERE .
Ses01F_script01_2_F003,He's not going to marry her.,ang,HE'S NOT GOING TO MARRY HER .
Ses01F_script01_2_F004,It's got that about it.,ang,IT'S GOT THAT ABOUT IT .
Ses01F_script01_2_F005,"What is going on here, Joe?",ang,WHAT IS GOING ON HERE JOE .
Ses01F_script01_2_F006,She is not his girl. She knows she's not.,ang,SHE IS NOT HIS GIRL  SHE KNOWS SHE'S NOT .
Ses01F_script01_2_F007,"Then why is she still single? New York is full of men, why is she still single? Probably a hundred people told her she's foolish, but she waited.",ang,THEN WHY IS SHE STILL SINGLE  NEW YORK IS . FULL OF MEN . WHY IS SHE STILL SINGLE PROBABLY A HUNDRED PEOPLE TOLD HER SHE'S FOOLISH . BUT SHE WAITED .
Ses01F_script01_2_F008,"Because she knows what I know, that's why. She's faithful as a rock. In my darkest moments, I think of her waiting and I know that I'm right.",ang,BECAUSE SHE KNOWS WHAT I KNOW THAT'S WHY  SHE'S FAITHFUL AS A ROCK IN MY DARKEST MOMENTS . I THINK OF HER WAITING AND I KNOW THAT I'M RIGHT .
Ses01F_script01_2_F009,"Nobody in this house dares take away her faith, Joe. You know strangers might, but not his father, not his brother.",ang,NOBODY IN THIS HOUSE DARES TAKE AWAY HER FAITH JOE  YOU KNOW STRANGERS MIGHT BUT NOT HIS . FATHER  NOT HIS BROTHER .
Ses01F_script01_2_F010,"I want you to-- I want you to act like he is coming back, both of you. Don't think I haven't noticed you since Chris invited her here.",ang,I WANT YOU TO I WANT YOU TO ACT LIKE HE IS COMING BACK  BOTH OF YOU . DON'T THINK I HAVEN'T NOTICED YOU SINCE CHRIS INVITED HER HERE .
Ses01F_script01_2_F011,I won't stand for any nonsense.,ang,I WON'T STAND FOR ANY NONSENSE .
Ses01F_script01_2_F012,"Because if he's not coming back, I'll kill myself. Oh laugh, laugh all you like but why does this happen the very night he comes back. She goes to sleep in his room and his memorial breaks in pieces. Look at it, Joe, look.",ang,BECAUSE IF HE'S NOT COMING BACK I'LL KILL MYSELF . OH LAUGH LAUGH ALL YOU LIKE  BUT WHY DOES THIS HAPPEN THE VERY NIGHT HE COMES BACK  SHE GOES TO SLEEP IN HIS ROOM AND HIS MEMORIAL BREAKS IN PIECES  LOOK AT IT JOE LOOK .
Ses01F_script01_2_F013,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry. Believe with me. You, above all, have got to believe. Just believe.",ang,JUST BELIEVE WITH ME JOE  ONLY LAST WEEK A MAN CAME BACK IN DETROIT MISSING LONGER THAN LARRY . BELIEVE WITH ME YOU ABOVE ALL HAVE  GOT TO BELIEVE  JUST BELIEVE .
Ses01F_script01_2_M001,Well maybe...maybe he just wanted to see her.,neu,WELL MAYBE  MAYBE HE JUST WANTED TO SEE HER .
Ses01F_script01_2_M004,How do you know he's even thinking about it?,neu,HOW DO YOU KNOW HE'S EVEN THINKING ABOUT IT .
Ses01F_script01_2_M008,How do you know why she waited?,neu,HOW DO YOU KNOW WHY SHE WAITED .
Ses01F_script01_2_M017,"What have I got to hide? What the hell is the matter with you, Kate?",ang,WHAT HAVE I GOT TO HIDE  WHAT THE HELL IS THE MATTER WITH YOU KATE .
Ses01F_script01_3_F000,You're the only one who still loves his parents.,neu,YOU'RE THE ONLY ONE WHO STILL LOVES HIS PARENTS .
Ses01F_script01_3_F001,It's not so bad; it's a good thing.,neu,IT'S NOT SO BAD  IT'S A GOOD . THING .
Ses01F_script01_3_F002,"[BREATHING] You know, it's lovely here. The air is sweet.",neu,{BR} YOU KNOW IT'S LOVELY HERE THE AIR IS SWEET .
Ses01F_script01_3_F003,"I'm not sorry, no. But I'm...I can't stay.",neu,I'M NOT SORRY NO BUT I'M I CAN'T STAY .
Ses01F_script01_3_F004,"For one thing, your mother much as told me to go.",neu,FOR ONE THING YOUR MOTHER MUCH AS TOLD ME TO GO .
Ses01F_script01_3_F005,"And then, you. You've been kind of...",neu,AND THEN . YOU YOU'VE BEEN KIND OF .
Ses01F_script01_3_F006,Sort of embarrassed ever since I got here.,neu,SORT OF EMBARRASSED EVER SINCE I GOT HERE .
Ses01F_script01_3_F007,I knew they would.,neu,I KNEW THEY WOULD .
Ses01F_script01_3_F008,"Well sure, from your mother's point of view. Why else would I come?",neu,WELL SURE FROM YOUR MOTHER'S POINT OF VIEW  WHY ELSE WOULD I COME .
Ses01F_script01_3_F009,"I, umm. I guess, I guess that's kind of why I came.",neu,I . UMM . I GUESS I . GUESS THAT'S  KIND  OF WHY I CAME .
Ses01F_script01_3_F010,[BREATHING],hap,{BR} .
Ses01F_script01_3_F011,[LAUGHTER],hap,{LG} .
Ses01F_script01_3_F012,[LAUGHTER],hap,{LG} .
Ses01F_script01_3_F013,No. No,hap,NO . NO .
Ses01F_script01_3_F014,"Chris, I've been ready a long, long, time.",neu,CHRIS I'VE BEEN READY A LONG . LONG TIME .
Ses01F_script01_3_F015,I almost got married two years ago.,neu,I ALMOST GOT MARRIED TWO YEARS AGO .
Ses01F_script01_3_F016,You started to write me.,neu,YOU STARTED TO WRITE ME .
Ses01F_script01_3_F017,Every day since.,hap,EVERY DAY SINCE .
Ses01F_script01_3_F019,beating around the bush.,hap,BEATING AROUND THE BUSH .
Ses01F_script01_3_F020,"I will never forgive you. All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",hap,I WILL NEVER FORGIVE YOU ALL  I'D DONE WAS SIT AROUND WONDERING IF I WAS CRAZY WAITING SO LONG WONDERING IF YOU WERE THINKING ABOUT  ME .
Ses01F_script01_3_F021,Not like that you're not.,hap,NOT LIKE THAT YOU'RE NOT .
Ses01F_script01_3_F022,"Like Larry's brother. Do it like you, Chris.",neu,LIKE LARRY'S  BROTHER  DO IT LIKE YOU CHRIS .
Ses01F_script01_3_F028,"Yeah, sure.",neu,YEAH SURE .
Ses01F_script01_3_F029,How many?,neu,HOW MANY .
Ses01F_script01_3_F030,"Aw, geez.",sad,AW GEEZ .
Ses01F_script01_3_F031,Mmhmm.,neu,MMHMM .
Ses01F_script01_3_F035,What would I do with a fortune?,hap,WHAT WOULD I DO WITH A FORTUNE .
Ses01F_script01_3_M000,"I know. It kind of went out of style, didn't it?",neu,I KNOW . IT . KIND OF WENT OUT OF STYLE DIDN'T IT .
Ses01F_script01_3_M001,You're not sorry you came.,neu,YOU'RE NOT SORRY YOU CAME .
Ses01F_script01_3_M003,Well.,neu,WELL .
Ses01F_script01_3_M004,What?,neu,WHAT .
Ses01F_script01_3_M005,Well I was kind of planning of sneaking up on you over the course of a week or so. They just take it for granted that we're all set.,neu,WELL I WAS KIND OF PLANNING OF SNEAKING UP ON YOU OVER THE  COURSE OF A WEEK OR SO . THEY JUST TAKE IT FOR GRANTED THAT WE'RE ALL SET .
Ses01F_script01_3_M008,"I love you. Annie, I love you.",hap,I LOVE YOU ANNIE I LOVE YOU .
Ses01F_script01_3_M009,"I don't really have any imagination, that's all I know how to say.",hap,I DON'T REALLY HAVE ANY IMAGINATION . THAT'S  ALL . I KNOW HOW TO SAY .
Ses01F_script01_3_M010,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch. I wanted it to be somewhere new, some place fresh for both of us.",hap,AM I EMBARRASSING YOU ARE YOU SEE I  DIDN'T WANT TO DO IT HERE WITH THIS YARD . ON THIS PORCH I WANTED IT TO BE SOMEWHERE NEW SOME PLACE  FRESH FOR BOTH OF US .
Ses01F_script01_3_M015,Why didn't you let me know?,hap,WHY DIDN'T YOU LET ME KNOW .
Ses01F_script01_3_M016,Give me a...,hap,GIVE ME A .
Ses01F_script01_3_M017,Give me a kiss.,hap,GIVE ME A KISS .
Ses01F_script01_3_M019,"Oh Annie, we are going to live now. I am going to make you so happy.",hap,OH ANNIE . WE ARE GOING TO LIVE NOW I AM GOING TO MAKE YOU SO HAPPY .
Ses01F_script01_3_M020,I kissed you.,hap,I KISSED YOU .
Ses01F_script01_3_M021,"Hey, let's drive some place. Huh? Let's get out of here.",sad,HEY LET'S DRIVE SOME PLACE HUH . LET'S GET OUT OF HERE .
Ses01F_script01_3_M022,No it's nothing like that. It's-,sad,NO IT'S NOTHING LIKE THAT IT'S .
Ses01F_script01_3_M023,Yeah. I suppose I have been. But it's going from me.,sad,YEAH I SUPPOSE I HAVE BEEN BUT . IT'S GOING FROM ME .
Ses01F_script01_3_M024,I don't even know how to start.,sad,I DON'T EVEN KNOW HOW TO START .
Ses01F_script01_3_M025,"It's just all mixed up with so many other things, you know? You know overseas I was in command of a company?",sad,IT'S JUST ALL MIXED UP WITH SO MANY OTHER  THINGS YOU KNOW . YOU KNOW OVERSEAS I WAS IN COMMAND OF A COMPANY .
Ses01F_script01_3_M026,Well I lost them.,sad,WELL I LOST THEM .
Ses01F_script01_3_M027,Pretty much all.,sad,PRETTY MUCH ALL .
Ses01F_script01_3_M028,You can't just toss off a thing like that because they weren't just men. You know?,sad,YOU CAN'T JUST TOSS OFF A THING LIKE THAT . BECAUSE THEY WEREN'T JUST MEN YOU KNOW .
Ses01F_script01_3_M029,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks. He just put them in my pocket. That's a little thing, you know, but that's what kind of guys I had.",sad,LIKE FOR INSTANCE . THERE WAS THIS ONE TIME IT HAD BEEN RAINING FOR SEVERAL DAYS  AND THIS KID HE JUST CAME UP TO ME AND . HE GAVE ME HIS LAST PAIR OF DRY SOCKS HE  JUST PUT THEM IN MY POCKET . THAT'S A LITTLE THING YOU KNOW BUT  THAT'S WHAT KIND OF GUYS I HAD .
Ses01F_script01_3_M030,"They didn't die, they killed themselves for each other. I mean that, exactly. Just a little more selfish and they would all be here today.",sad,THEY DIDN'T DIE THEY  KILLED THEMSELVES FOR EACH OTHER . I MEAN THAT EXACTLY . JUST A LITTLE MORE SELFISH AND THEY WOULD ALL BE HERE TODAY .
Ses01F_script01_3_M032,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",sad,TO BRING THAT ON TO THE EARTH . AGAIN  YOU KNOW IS LIKE SOME KIND OF MONUMENT  AND . I THOUGHT I WOULD JUST MAKE A DIFFERENCE TO THEM .
